Date	APPLE	AMAZON	FORD	GOOGLE	MICROSOFT	VOLKSWAGEN
2007-01-03	2.52461552619934	1.93499994277954	4.14889526367188	11.6044025421143	21.277889251709	NA
2007-01-04	2.5806519985199	1.94500005245209	4.25386095046997	11.9932918548584	21.2422485351562	NA
2007-01-05	2.56227445602417	1.91849994659424	4.20966577529907	12.0908241271973	21.1211090087891	NA
2007-01-08	2.57492709159851	1.875	4.27043437957764	12.0012340545654	21.327766418457	NA
2007-01-09	2.78882741928101	1.88900005817413	4.30358076095581	12.0488843917847	21.3491401672363	NA
2007-01-10	2.92228841781616	1.85749995708466	4.27043437957764	12.1471605300903	21.135368347168	NA
2007-01-11	2.88613653182983	1.87000000476837	4.2925329208374	12.4017877578735	21.8764514923096	NA
2007-01-12	2.85058736801147	1.9099999666214	4.35882520675659	12.5328226089478	22.2398719787598	NA
2007-01-16	2.92530131340027	1.93299996852875	4.3864483833313	12.5149545669556	22.2042446136475	NA
2007-01-17	2.86052846908569	1.89400005340576	4.44169235229492	12.3412322998047	22.1614837646484	NA
2007-01-18	2.68338346481323	1.84899997711182	4.51903772354126	12.1067085266113	22.0902366638184	NA
2007-01-19	2.66621160507202	1.85099995136261	4.58533000946045	12.1543569564819	22.1686172485352	NA
2007-01-22	2.61469483375549	1.8474999666214	4.64609861373901	11.9332342147827	21.8907089233398	NA
2007-01-23	2.58185696601868	1.82149994373322	4.58533000946045	11.8888101577759	21.9049549102783	NA
2007-01-24	2.61198329925537	1.86300003528595	4.53008604049683	12.3856554031372	22.1543655395508	NA
2007-01-25	2.59842658042908	1.85399997234344	4.54113388061523	12.1131601333618	21.6983032226562	NA
2007-01-26	2.57221698760986	1.84249997138977	4.65162420272827	12.305495262146	21.8051986694336	NA
2007-01-29	2.58908748626709	1.87150001525879	4.62400245666504	12.2218608856201	21.7553119659424	NA
2007-01-30	2.57733821868896	1.85249996185303	4.53008604049683	12.2677726745605	21.7196865081787	NA
2007-01-31	2.58276104927063	1.88349997997284	4.49141550064087	12.4459619522095	21.9904727935791	NA
2007-02-01	2.55293583869934	1.93499994277954	4.57980632781982	11.9558181762695	21.7766971588135	NA
2007-02-02	2.55323648452759	1.869500041008	4.54665899276733	11.9496126174927	21.5130310058594	NA
2007-02-05	2.52883315086365	1.85800004005432	4.60190391540527	11.5937309265137	21.0997257232666	NA
2007-02-06	2.535160779953	1.91349995136261	4.71791744232178	11.7009410858154	21.0284690856934	NA
2007-02-07	2.59541463851929	1.94900000095367	4.72896814346313	11.6644611358643	20.9287052154541	NA
2007-02-08	2.59631824493408	1.95500004291534	4.72344255447388	11.6897745132446	20.8503284454346	NA
2007-02-09	2.50865006446838	1.93599998950958	4.82288217544556	11.4629440307617	20.6508045196533	NA
2007-02-12	2.55715274810791	1.94249999523163	4.77868747711182	11.3735990524292	20.6222991943359	NA
2007-02-13	2.55173015594482	1.96549999713898	4.6681981086731	11.3937005996704	20.7438545227051	NA
2007-02-14	2.56980681419373	2.00699996948242	4.70134449005127	11.5632047653198	21.02272605896	NA
2007-02-15	2.56709480285645	2.00300002098083	4.75106477737427	11.4525184631348	21.0656356811523	NA
2007-02-16	2.55564737319946	2.0164999961853	4.71239471435547	11.6627225875854	20.5507869720459	NA
2007-02-20	2.58788228034973	2.07550001144409	4.77868747711182	11.7163286209106	20.6151561737061	NA
2007-02-21	2.68729948997498	2.06299996376038	4.67924690246582	11.8096418380737	20.9869842529297	NA
2007-02-22	2.69664025306702	2.04999995231628	4.61295318603516	11.8093938827515	21.0155849456787	NA
2007-02-23	2.68338346481323	2.03900003433228	4.58533000946045	11.6795997619629	20.6652069091797	NA
2007-02-26	2.66651248931885	2.04399991035461	4.56323194503784	11.538387298584	20.7867527008057	NA
2007-02-27	2.52853274345398	1.94149994850159	4.29805612564087	11.1373376846313	19.9286937713623	NA
2007-02-28	2.54901885986328	1.95700001716614	4.36987543106079	11.1542129516602	20.1432132720947	NA
2007-03-01	2.62282943725586	1.94249999523163	4.2925329208374	11.1239366531372	20.0860061645508	NA
2007-03-02	2.5731201171875	1.88450002670288	4.19309234619141	10.8869285583496	19.850040435791	NA
2007-03-05	2.60053491592407	1.85249996185303	4.18756723403931	10.9432649612427	19.6998767852783	NA
2007-03-06	2.65687274932861	1.92900002002716	4.22071313858032	11.3552350997925	19.9000911712646	NA
2007-03-07	2.64271235466003	1.91799998283386	4.20966577529907	11.3078327178955	19.7427768707275	NA
2007-03-08	2.65114879608154	1.90499997138977	4.38092470169067	11.2850008010864	19.5354118347168	NA
2007-03-09	2.65024542808533	1.94200003147125	4.38092470169067	11.2413206100464	19.5139560699463	NA
2007-03-12	2.70748567581177	1.94050002098083	4.32015466690063	11.2857446670532	19.6212100982666	NA
2007-03-13	2.66319918632507	1.89100003242493	4.22071313858032	10.9948854446411	19.1063613891602	NA
2007-03-14	2.71140170097351	1.90400004386902	4.14889526367188	11.1182270050049	19.5926132202148	NA
2007-03-15	2.69844818115234	1.88900005817413	4.19309234619141	11.0733079910278	19.5068016052246	NA
2007-03-16	2.69905018806458	1.89250004291534	4.17099285125732	10.9407825469971	19.5425662994385	NA
2007-03-19	2.74544501304626	1.92250001430511	4.32015466690063	11.0991182327271	19.9000911712646	NA
2007-03-20	2.75598955154419	1.92900002002716	4.35330104827881	11.050724029541	19.9072341918945	NA
2007-03-21	2.82799124717712	1.99000000953674	4.42512035369873	11.3304166793823	20.3934783935547	NA
2007-03-22	2.8307032585144	1.97449994087219	4.463791847229	11.46666431427	20.2147121429443	NA
2007-03-23	2.81744718551636	1.94900000095367	4.35882520675659	11.4614524841309	20.0359573364258	NA
2007-03-26	2.88764309883118	1.95050001144409	4.34777593612671	11.5401239395142	20.1789665222168	NA
2007-03-27	2.87589383125305	1.96850001811981	4.3367280960083	11.5058765411377	19.8214282989502	NA
2007-03-28	2.80901217460632	1.96700000762939	4.40854597091675	11.4626951217651	19.7642230987549	NA
2007-03-29	2.82437634468079	1.99049997329712	4.39197254180908	11.438868522644	19.8428936004639	NA
2007-03-30	2.79907035827637	1.98950004577637	4.35882520675659	11.3703737258911	19.9286937713623	NA
2007-04-02	2.82136464118958	2.02099990844727	4.46931552886963	11.3795547485352	19.8357315063477	NA
2007-04-03	2.84697127342224	2.05949997901917	4.463791847229	11.7287378311157	19.9286937713623	NA
2007-04-04	2.84004306793213	2.07649993896484	4.44169235229492	11.689525604248	20.3791809082031	NA
2007-04-05	2.85239505767822	2.08400011062622	4.42512035369873	11.7016868591309	20.4149265289307	NA
2007-04-09	2.82136464118958	2.08299994468689	4.463791847229	11.6197891235352	20.4292297363281	NA
2007-04-10	2.83943939208984	2.09299993515015	4.52456045150757	11.5773506164551	20.3076725006104	NA
2007-04-11	2.78943037986755	2.08400011062622	4.49141550064087	11.5284605026245	20.1003036499023	NA
2007-04-12	2.77737951278687	2.11350011825562	4.46931552886963	11.599437713623	20.4077796936035	NA
2007-04-13	2.71863222122192	2.12050008773804	4.43064546585083	11.5721387863159	20.457836151123	NA
2007-04-16	2.75448203086853	2.25999999046326	4.4361686706543	11.7701835632324	20.5436401367188	NA
2007-04-17	2.72194600105286	2.25349998474121	4.3367280960083	11.7337007522583	20.6294479370117	NA
2007-04-18	2.72345185279846	2.24950003623962	4.32015466690063	11.8133659362793	20.4506816864014	NA
2007-04-19	2.71953701972961	2.23200011253357	4.27595853805542	11.7051610946655	20.515043258667	NA
2007-04-20	2.74062490463257	2.24749994277954	4.2814826965332	11.973934173584	20.751012802124	NA
2007-04-23	2.81714606285095	2.23850011825562	4.32567882537842	11.8895540237427	20.5794010162354	NA
2007-04-24	2.80901217460632	2.23749995231628	4.32015466690063	11.8510885238647	20.5865478515625	NA
2007-04-25	2.87257957458496	2.84050011634827	4.35330104827881	11.8625030517578	20.7295627593994	NA
2007-04-26	2.97772097587585	3.13899993896484	4.53008604049683	11.94167137146	20.8082103729248	NA
2007-04-27	3.01025867462158	3.13000011444092	4.44721794128418	11.8878164291382	21.5375728607178	NA
2007-04-30	3.00664353370667	3.06649994850159	4.44169235229492	11.6984605789185	21.4088687896729	NA
2007-05-01	2.99670171737671	3.10199999809265	4.44721794128418	11.6393947601318	21.73779296875	NA
2007-05-02	3.02441835403442	3.05900001525879	4.513512134552	11.5594825744629	21.8879508972168	NA
2007-05-03	3.02471947669983	3.10949993133545	4.52456045150757	11.7443714141846	22.1453762054443	NA
2007-05-04	3.03707075119019	3.16149997711182	4.54113388061523	11.6920080184937	21.8522052764893	NA
2007-05-07	3.13076496124268	3.04099988937378	4.50798749923706	11.5964603424072	21.9594554901123	NA
2007-05-08	3.16511011123657	3.09150004386902	4.62400245666504	11.5850439071655	21.9880638122559	NA
2007-05-09	3.21994066238403	3.14249992370605	4.61295318603516	11.6455984115601	22.0095119476318	NA
2007-05-10	3.23379826545715	3.0460000038147	4.55218315124512	11.4525184631348	21.8664989471436	NA
2007-05-11	3.27597451210022	3.07800006866455	4.62400245666504	11.5833072662354	22.0881690979004	NA
2007-05-14	3.29465436935425	3.08500003814697	4.81183433532715	11.4602127075195	22.1453762054443	NA
2007-05-15	3.23922085762024	3.02900004386902	4.92232418060303	11.3664026260376	22.1668930053711	NA
2007-05-16	3.23379826545715	3.16100001335144	4.83945608139038	11.7289848327637	22.2888469696045	NA
2007-05-17	3.29706454277039	3.1085000038147	4.83945608139038	11.6880369186401	22.2242832183838	NA
2007-05-18	3.3145387172699	3.16499996185303	4.80078601837158	11.6721544265747	22.116678237915	NA
2007-05-21	3.37358689308167	3.41499996185303	4.85050535202026	11.6791038513184	22.2745018005371	NA
2007-05-22	3.42058324813843	3.44400000572205	4.79526138305664	11.8096418380737	22.0162391662598	NA
2007-05-23	3.40100193023682	3.45000004768372	4.83945608139038	11.7627372741699	21.9373359680176	NA
2007-05-24	3.33472323417664	3.46749997138977	4.6902961730957	11.7716703414917	21.6432037353516	NA
2007-05-25	3.42299342155457	3.42750000953674	4.6681981086731	11.9997434616089	21.8655948638916	NA
2007-05-29	3.44498729705811	3.48149991035461	4.64057397842407	12.0888385772705	22.0879859924316	NA
2007-05-30	3.57814693450928	3.49300003051758	4.69581937789917	12.3739919662476	22.3175392150879	NA
2007-05-31	3.65105152130127	3.45700001716614	4.60742807388306	12.3568677902222	22.0162391662598	NA
2007-06-01	3.56699776649475	3.42899990081787	4.61295318603516	12.4186639785767	21.9445114135742	NA
2007-06-04	3.65526986122131	3.52099990844727	4.56875705718994	12.5841951370239	22.0377788543701	NA
2007-06-05	3.69564127922058	3.68249988555908	4.59085559844971	12.876296043396	21.9373359680176	NA
2007-06-06	3.72486305236816	3.61450004577637	4.56323194503784	12.8616561889648	21.7292938232422	NA
2007-06-07	3.73781561851501	3.60199999809265	4.45274305343628	12.7824869155884	21.2486572265625	NA
2007-06-08	3.75047063827515	3.66199994087219	4.55218315124512	12.7931575775146	21.55712890625	NA
2007-06-11	3.62092518806458	3.55850005149841	4.64057397842407	12.6901664733887	21.535608291626	NA
2007-06-12	3.62665009498596	3.50349998474121	4.59637928009033	12.5271158218384	21.4136486053467	NA
2007-06-13	3.53988671302795	3.54450011253357	4.72896814346313	12.538779258728	21.8010406494141	NA
2007-06-14	3.57754373550415	3.59699988365173	4.78421068191528	12.4792194366455	21.8942947387695	NA
2007-06-15	3.63026666641235	3.61999988555908	4.92784929275513	12.5549116134644	21.8727722167969	NA
